order,family,subfamily,genus,subgenus,species,spauthor,year_described,common_name,gaa_name,syn1,syn2,syn3,syn4,syn5,syn6,itis_names,iucn,isocc,Genus_species,Tympanic.membrane,Tympanic.annulus,Columella,Collapsed_SVL,Microhabitat,Source,alt_mean,alt_min,alt_max,latitude_mean,latitude_min,latitude_max,mean_temp,min_temp,max_temp,df,ActiveTime,ear
Anura,Rhacophoridae,Rhacophorinae,Taruga,,eques,"(Günther, 1858)",NA,Saddled Tree frog,Taruga eques,,NA,NA,NA,NA,NA,,Endangered (EN),LK,Taruga_eques,?,1,1,0,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774,__,Y
Anura,Rhacophoridae,Rhacophorinae,Taruga,,fastigo,"(Manamendra-Arachchi & Pethiyagoda, 2001)",2001,,Taruga fastigo,,NA,NA,NA,NA,NA,,Endangered (EN),LK,Taruga_fastigo,?,1,1inf,0,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Rhacophoridae,Rhacophorinae,Taruga,,longinasus,"(Ahl, 1927)",NA,Sharp-snout saddled tree frog,Taruga longinasus,,NA,NA,NA,NA,NA,,Endangered (EN),LK,Taruga_longinasus,?,1,1inf,NA,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Rhacophoridae,Rhacophorinae,Theloderma,,asperum,"(Boulenger, 1886)",NA,"Hill Garden Bug-eyed Frog, Pied Wart Frog",Theloderma asperum,Philautus_albopunctatus,_Ixalus_asper,_Rhacophorus_asperrimus,NA,NA,NA,"Philautus albopunctatus, Ixalus asper, Rhacophorus asperrimus",Least Concern (LC),"KH,CN,IN,ID,LA,MY,MM,TH,VN",Theloderma_asperum,1,1,1inf,34.5,arboreal,IUCN 2014,325,95,555,17.58658857,6.18972,23.94017,235.7142857,200,266,NA,__N,Y
Anura,Rhacophoridae,Rhacophorinae,Theloderma,Theloderma,corticale,"(Boulenger, 1903)",NA,,Theloderma corticale,,NA,NA,NA,NA,NA,,Least Concern (LC),VN,Theloderma_corticale,?,1,1inf,0,NA,NA,852,760,944,21.45389,21.45361,21.45417,210,210,210,797,__,Y
Anura,Rhacophoridae,Rhacophorinae,Theloderma,,moloch,"(Annandale, 1912)",1912,,Theloderma moloch,Nyctixalus_moloch,NA,NA,NA,NA,NA,Nyctixalus moloch,Vulnerable (VU),"CN,IN",Theloderma_moloch,?,1,1inf,0,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Rhacophoridae,Rhacophorinae,Theloderma,Stelladerma,stellatum,"Taylor, 1962",NA,,Theloderma stellatum,,NA,NA,NA,NA,NA,,Least Concern (LC),"KH,LA,TH,VN",Theloderma_stellatum,?,1,1inf,0,arboreal,IUCN 2014,1130,1130,1130,14.44,14.44,14.44,206,206,206,1530,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,chenfui,"(Liu, 1945)",NA,,Rhacophorus chenfui,Rhacophorus_chenfui,_Polypedates_chenfui,NA,NA,NA,NA,Polypedates chenfui,Least Concern (LC),CN,Zhangixalus_chenfui,0,1,1inf,49.7,NA,NA,1386.384615,356,2991,29.58131231,28.45258,30.48276,129.3846154,74,170,2526.8,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,dennysi,"(Blanford, 1881)",NA,,Rhacophorus dennysi,Rhacophorus_dennysi,NA,NA,NA,NA,NA,,Least Concern (LC),"CN,LA,MM,VN",Zhangixalus_dennysi,?,1,1,128.2,NA,NA,694.0666667,214,1707,25.23204733,21.45417,28.52186,171.6666667,142,210,1337.8,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,dugritei,"(David, 1872)",NA,,Rhacophorus dugritei,Rhacophorus_dugritei,_Polypedates_dugritei,NA,NA,NA,NA,Polypedates dugritei,Least Concern (LC),"CN,VN",Zhangixalus_dugritei,0,1,1inf,56.7,NA,NA,1808.826087,780,3082,26.80212652,22.07692,31.08333,138.826087,74,209,1866.07,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,dulitensis,"(Boulenger, 1892)",NA,,Rhacophorus dulitensis,Rhacophorus_dulitensis,NA,NA,NA,NA,NA,,Least Concern (LC),"TH,MY,ID",Zhangixalus_dulitensis,?,1,1inf,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868.6,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,minimus,"(Rao, Wilkinson & Liu, 2006)",2006,Guangxi Diminutive Treefrog,Rhacophorus minimus,Rhacophorus_minimus,NA,NA,NA,NA,NA,,Endangered (EN),CN,Zhangixalus_minimus,1,1,1inf,0,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,omeimontis,"(Stejneger, 1924)",NA,,Rhacophorus omeimontis,Rhacophorus_omeimontis,_Polypedates_omeimontis,NA,NA,NA,NA,Polypedates omeimontis,Least Concern (LC),"CN,VN",Zhangixalus_omeimontis,1,1,1inf,80,NA,NA,1202.6,154,3082,29.4347648,24.07792,31.70045,141.72,65,195,866,__N,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,schlegelii,"(Günther, 1858)",NA,Schlegel's Green Tree Frog,Rhacophorus schlegelii,Rhacophorus_schlegelii,NA,NA,NA,NA,NA,,Least Concern (LC),JP,Zhangixalus_schlegelii,?,1,1,57,NA,NA,547.2413793,4,3450,35.45304467,32.62783,40.82111,118.4,-16,161,1950,__,Y
Anura,Rhacophoridae,Rhacophorinae,Zhangixalus,,smaragdinus,"(Blyth, 1852)",NA,,Rhacophorus prasinatus,Rhacophorus_maximus,_Polypedates_smaragdinus,_Rhacophorus_prasinatus,NA,NA,NA,,Near Threatened (NT),"BT,CN,IN,LA,NP,TH,VN",Zhangixalus_smaragdinus,?,1,1inf,107,arboreal,IUCN 2014,1094.666667,975,1183,27.23957333,25.79389,29.32483,188.6666667,179,195,NA,__,Y
Anura,Rhinodermatidae,,Insuetophrynus,,acarpicus,"Barrio, 1970",NA,Barrio’s Frog,Insuetophrynus acarpicus,,NA,NA,NA,NA,NA,,Endangered (EN),CL,Insuetophrynus_acarpicus,1,1,1,56.3,semi.aquatic,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Rhinodermatidae,,Rhinoderma,,darwinii,"Duméril & Bibron, 1841",NA,"Darwin's Frog, Ranita de Darwin",Rhinoderma darwinii,,NA,NA,NA,NA,NA,,Endangered (EN),"AR,CL",Rhinoderma_darwinii,1,1,1,31,terrestrial,IUCN 2014,800.8518519,4,1390,-40.36002259,-41.45,-37.79167,79.44444444,56,119,2550,D__N,Y
Anura,Rhinophrynidae,,Rhinophrynus,,dorsalis,"Duméril & Bibron, 1841",NA,"Mexican Burrowing Toad, Burrowing Toad",Rhinophrynus dorsalis,,NA,NA,NA,NA,NA,,Least Concern (LC),"CR,NI,HN,BZ,SV,GT,MX,US",Rhinophrynus_dorsalis,0,0,0,89,burrowing,IUCN 2014,76.92631579,0,662,17.57664448,10.3333,22.42392,262.6666667,225,287,500,__N,N
Anura,Scaphiopodidae,,Scaphiopus,,couchii,"Baird, 1854",NA,"Couch's Spadefoot, Couch's Spadefoot Toad",Scaphiopus couchii,,NA,NA,NA,NA,NA,,Least Concern (LC),"US,MX",Scaphiopus_couchii,0,1,1,87,burrowing,IUCN 2014,777.2568807,4,1872,30.34170149,22.15159833,37.95450248,187.5963303,118,253,1495,__N,Y
Anura,Scaphiopodidae,,Scaphiopus,,holbrookii,"(Harlan, 1835)",NA,Eastern Spadefoot,Scaphiopus holbrookii,Rana_holbrookii,_Rana_holbrookii_albus,NA,NA,NA,NA,"Rana holbrookii, Rana holbrookii albus",Least Concern (LC),US,Scaphiopus_holbrookii,1,1,1,72,burrowing,IUCN 2014; Conant and Collins 1998,67.7219917,0,892,34.79132962,25.6792,42.7597,161.352459,87,242,1405,__N,Y
Anura,Scaphiopodidae,,Spea,,bombifrons,"(Cope, 1863)",NA,Plains Spadefoot Toad,Spea bombifrons,Scaphiopus_bombifrons,NA,NA,NA,NA,NA,Scaphiopus bombifrons,Least Concern (LC),"US,MX,CA",Spea_bombifrons,0,1,1,64,burrowing,IUCN 2014,1002.112235,26,2944,36.80376058,26.886,51.37994,128.132457,13,226,1466,__N,Y
Anura,Scaphiopodidae,,Spea,,hammondii,"(Baird, 1859)",NA,Western Spadefoot,Spea hammondii,Spea_hammondi,_Scaphiopus_hammondii,NA,NA,NA,NA,Scaphiopus hammondii,Near Threatened (NT),"US,MX",Spea_hammondii,0,1,1,65,burrowing,IUCN 2014,260.4012158,9,1386,34.50982855,30.48333,40.00085856,162.0783133,126,192,1328,__N,Y
Anura,Scaphiopodidae,,Spea,,intermontana,"(Cope, 1883)",NA,Great Basin Spadefoot,Spea intermontana,Scaphiopus_intermontanus,_Scaphiopus_hammondii_intermontanus,_Scaphiopus_hammondi_intermontanus,NA,NA,NA,"Scaphiopus intermontanus, Scaphiopus hammondii intermontanus, Scaphiopus hammondi intermontanus",Least Concern (LC),"US,CA",Spea_intermontana,?,1,1,64,burrowing,IUCN 2014,1354.395105,84,2785,40.75690755,36.48485534,51.311,95.47902098,30,197,1158,__N,Y
Anura,Sooglossidae,,Sechellophryne,,gardineri,"(Boulenger, 1911)",NA,Gardiner's Seychelles Frog,Sechellophryne gardineri,Sooglossus_gardineri,NA,NA,NA,NA,NA,Sooglossus gardineri,Endangered (EN),SC,Sechellophryne_gardineri,0,0,0,12.5,semi.arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,5710,__,N
Anura,Sooglossidae,,Sooglossus,,sechellensis,"(Boettger, 1896)",NA,,Sooglossus sechellensis,,NA,NA,NA,NA,NA,,Endangered (EN),SC,Sooglossus_sechellensis,0,0,0,20,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2667,__,N
Anura,Sooglossidae,,Sooglossus,,thomasseti,"(Boulenger, 1909)",NA,,Sooglossus thomasseti,Nesomantis_thomasseti,NA,NA,NA,NA,NA,Nesomantis thomasseti,Critically Endangered (CR),SC,Sooglossus_thomasseti,0,0,0,55,arboreal,AmphibiaWeb 2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2508,__,N
Anura,Strabomantidae,,Atopophrynus,,syntomopus,"Lynch & Ruiz-Carranza, 1982",NA,,Atopophrynus syntomopus,,NA,NA,NA,NA,NA,,Critically Endangered (CR),CO,Atopophrynus_syntomopus,0inf,0inf,0,NA,torrential,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,N
Anura,Strabomantidae,,Barycholos,,pulcher,"(Boulenger, 1898)",NA,,Barycholos pulcher,Leptodactylus_pulcher,NA,NA,NA,NA,NA,Leptodactylus pulcher,Least Concern (LC),EC,Barycholos_pulcher,1,1,1,31,terrestrial,IUCN 2014,101.0909091,15,191,-1.102221818,-2.5375,-0.53,248.4545455,242,254,NA,__,Y
Anura,Strabomantidae,,Bryophryne,,cophites,"(Lynch, 1975)",NA,Cusco Andes Frog,Bryophryne cophites,Phrynopus_cophites,NA,NA,NA,NA,NA,Phrynopus cophites,Endangered (EN),PE,Bryophryne_cophites,0,0,0,29.3,terrestrial,IUCN 2014,2469,2469,2469,-13.1167,-13.1167,-13.1167,171,171,171,NA,__,N
Anura,Strabomantidae,,Euparkerella,,brasiliensis,"(Parker, 1926)",NA,,Euparkerella brasiliensis,,NA,NA,NA,NA,NA,,Least Concern (LC),BR,Euparkerella_brasiliensis,0,0,0,20,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2793.7,_C_,N
Anura,Strabomantidae,,Euparkerella,,cochranae,"Izecksohn, 1988",NA,Cochran's Guanabara Frog,Euparkerella cochranae,,NA,NA,NA,NA,NA,,Least Concern (LC),BR,Euparkerella_cochranae,0inf,0inf,0,NA,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,3267.9,_C_,N
Anura,Strabomantidae,,Euparkerella,,cryptica,"Hepp, Carvalho-e-Silva, Carvalho-e-Silva & Folly, 2015",2015,,,,NA,NA,NA,NA,NA,,,BR,Euparkerella_cryptica,0inf,0inf,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,N
Anura,Strabomantidae,,Euparkerella,,robusta,"Izecksohn, 1988",NA,,Euparkerella robusta,,NA,NA,NA,NA,NA,,Vulnerable (VU),BR,Euparkerella_robusta,0inf,0inf,0,NA,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,3033,__,N
Anura,Strabomantidae,,Euparkerella,,tridactyla,"Izecksohn, 1988",NA,,Euparkerella tridactyla,,NA,NA,NA,NA,NA,,Vulnerable (VU),BR,Euparkerella_tridactyla,0inf,0inf,0,NA,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649,__,N
Anura,Strabomantidae,,Geobatrachus,,walkeri,"Ruthven, 1915",NA,,Geobatrachus walkeri,,NA,NA,NA,NA,NA,,Endangered (EN),CO,Geobatrachus_walkeri,0,1,1,NA,terrestrial,IUCN 2014,2513.571429,2146,2681,11.08540571,10.908,11.1275,160.2857143,135,168,NA,D__N,Y
Anura,Strabomantidae,,Holoaden,,bradei,"Lutz, 1958",NA,,Holoaden bradei,,NA,NA,NA,NA,NA,,Critically Endangered (CR),BR,Holoaden_bradei,0,0,0,48,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,N
Anura,Strabomantidae,,Lynchius,,flavomaculatus,"(Parker, 1938)",NA,,Lynchius flavomaculatus,Eleutherodactylus_flavomaculatus,_Phrynopus_flavomaculatus,NA,NA,NA,NA,"Eleutherodactylus flavomaculatus, Phrynopus flavomaculatus",Data Deficient (DD),"EC,PE",Lynchius_flavomaculatus,1,1,1,43,terrestrial,IUCN 2014,2323.5,2256,2457,-3.970565,-3.97782,-3.96139,154,154,154,NA,__,Y
Anura,Strabomantidae,,Lynchius,,nebulanastes,"(Cannatella, 1984)",NA,,Lynchius nebulanastes,Phrynopus_nebulanastes,_Eleutherodactylus_nebulanastes,NA,NA,NA,NA,"Phrynopus nebulanastes, Eleutherodactylus nebulanastes",Endangered (EN),PE,Lynchius_nebulanastes,1,1,1,41.2,terrestrial,IUCN 2014,3112,3112,3112,-5.31667,-5.31667,-5.31667,112,112,112,NA,__N,Y
Anura,Strabomantidae,,Lynchius,,parkeri,"(Lynch, 1975)",NA,,Lynchius parkeri,Phrynopus_parkeri,NA,NA,NA,NA,NA,Phrynopus parkeri,Endangered (EN),"EC,PE",Lynchius_parkeri,0,1,1inf,31.9,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Lynchius,,simmonsi,"(Lynch, 1974)",NA,,Lynchius simmonsi,Ischnocnema_simmonsi,NA,NA,NA,NA,NA,Ischnocnema simmonsi,Vulnerable (VU),EC,Lynchius_simmonsi,1,1,1inf,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Microkayla,,wettsteini,"(Parker, 1932)",NA,,Psychrophrynella wettsteini,Psychrophrynella_wettsteini,_Syrrhophus_laplacai,_Eupsophus_wettsteini,_Phrynopus_wettsteini,NA,NA,"Syrrhophus laplacai, Eupsophus wettsteini, Phrynopus wettsteini",Vulnerable (VU),BO,Microkayla_wettsteini,1,1inf,1,33.4,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962,D__N,Y
Anura,Strabomantidae,,Niceforonia,,brunnea,"(Lynch, 1975)",NA,,Hypodactylus brunneus,Hypodactylus_brunneus,_Phrynopus_brunneus,_Isodactylus_brunneus,NA,NA,NA,"Phrynopus brunneus, Isodactylus brunneus",Endangered (EN),"CO,EC",Niceforonia_brunnea,1,1,1inf,0,terrestrial,IUCN 2014,3195,3195,3195,0.65917,0.65917,0.65917,101,101,101,NA,__,Y
Anura,Strabomantidae,,Niceforonia,,dolops,"(Lynch & Duellman, 1980)",NA,,Hypodactylus dolops,Hypodactylus_dolops,_Eleutherodactylus_dolops,NA,NA,NA,NA,Eleutherodactylus dolops,Vulnerable (VU),"EC,CO",Niceforonia_dolops,1,1,1,57.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Strabomantidae,,Niceforonia,,elassodisca,"(Lynch, 1973)",NA,,Hypodactylus elassodiscus,Hypodactylus_elassodiscus,_Eleutherodactylus_elassodiscus,NA,NA,NA,NA,Eleutherodactylus elassodiscus,Endangered (EN),"EC,CO",Niceforonia_elassodisca,1,1,1inf,36.9,terrestrial,IUCN 2014,2447,2447,2447,0.58333,0.58333,0.58333,154,154,154,NA,D__,Y
Anura,Strabomantidae,,Niceforonia,,peraccai,"(Lynch, 1975)",NA,Peracca's Andes Frog,Hypodactylus peraccai,Hypodactylus_peraccai,_Phrynopus_peraccai,_Isodactylus_peraccai,NA,NA,NA,"Phrynopus peraccai, Isodactylus peraccai",Data Deficient (DD),EC,Niceforonia_peraccai,1,1,1inf,0,terrestrial,IUCN 2014,3322,3322,3322,-0.37417,-0.37417,-0.37417,68,68,68,NA,__,Y
Anura,Strabomantidae,,Noblella,,heyeri,"(Lynch, 1986)",NA,,Noblella heyeri,Phyllonastes_heyeri,NA,NA,NA,NA,NA,Phyllonastes heyeri,Least Concern (LC),"PE,EC",Noblella_heyeri,1,1inf,1,15.9,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Noblella,,lochites,"(Lynch, 1976)",NA,,Noblella lochites,Phyllonastes_lochites,NA,NA,NA,NA,NA,Phyllonastes lochites,Near Threatened (NT),EC,Noblella_lochites,1,1,1inf,14.9,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,3730,__,Y
Anura,Strabomantidae,,Noblella,,myrmecoides,"(Lynch, 1976)",NA,,Noblella myrmecoides,Phyllonastes_myrmecoides,NA,NA,NA,NA,NA,Phyllonastes myrmecoides,Least Concern (LC),"BO,BR,CO,EC,PE",Noblella_myrmecoides,1,1,1,14,terrestrial,IUCN 2014,880,880,880,-11.78,-11.78,-11.78,238,238,238,NA,D__,Y
Anura,Strabomantidae,,Noblella,,peruviana,"(Noble, 1921)",NA,Peru Andes Frog,Noblella peruviana,Phrynopus_peruvianus,NA,NA,NA,NA,NA,Phrynopus peruvianus,Data Deficient (DD),PE,Noblella_peruviana,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Oreobates,,barituensis,"Vaira & Ferrari, 2008",2008,,,,NA,NA,NA,NA,NA,,Near Threatened (NT),AR,Oreobates_barituensis,1,1,1inf,29.9,terrestrial,Vaira and Ferrari 2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,3226,__N,Y
Anura,Strabomantidae,,Oreobates,,choristolemma,"(Harvey & Sheehy, 2005)",2005,,Oreobates choristolemma,,NA,NA,NA,NA,NA,,Vulnerable (VU),BO,Oreobates_choristolemma,1,1,1inf,46.4,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Oreobates,,cruralis,"(Boulenger, 1902)",1902,,Oreobates cruralis,Eleutherodactylus_cruralis,NA,NA,NA,NA,NA,Eleutherodactylus cruralis,Least Concern (LC),"BO,PE",Oreobates_cruralis,1,1,1inf,33.6,semi.arboreal,IUCN 2014; Duellman 2005,1076.2,197,1997,-12.576732,-13.142,-11.56,225.4,191,255,3733,__,Y
Anura,Strabomantidae,,Oreobates,,discoidalis,"(Peracca, 1895)",NA,,Oreobates discoidalis,Eleutherodactylus_discoidalis,NA,NA,NA,NA,NA,Eleutherodactylus discoidalis,Data Deficient (DD),"AR,BO",Oreobates_discoidalis,1,1,1,40,terrestrial,IUCN 2014,1786,1144,2647,-22.65483,-23.68119,-20.7,166.3333333,122,210,2262,__,Y
Anura,Strabomantidae,,Oreobates,,granulosus,"(Boulenger, 1903)",2008,,,Eleutherodactylus_granulosus,NA,NA,NA,NA,NA,Eleutherodactylus granulosus,Least Concern (LC),PE,Oreobates_granulosus,1,1,1inf,39.5,semi.arboreal,IUCN 2014 (as O. cruralis),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Oreobates,,heterodactylus,"(Miranda-Ribeiro, 1937)",NA,,Oreobates heterodactylus,Eleutherodactylus_heterodactylus,NA,NA,NA,NA,NA,Eleutherodactylus heterodactylus,Data Deficient (DD),"BO,BR",Oreobates_heterodactylus,1,1,1inf,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.9,__,Y
Anura,Strabomantidae,,Oreobates,,ibischi,"(Reichle, Lötters & De la Riva, 2001)",NA,,Oreobates ibischi,Eleutherodactylus_ibischi,NA,NA,NA,NA,NA,Eleutherodactylus ibischi,Least Concern (LC),BO,Oreobates_ibischi,1,1,1inf,38.7,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609,__,Y
Anura,Strabomantidae,,Oreobates,,lehri,"(Padial, Chaparro & De la Riva, 2007)",2007,,Oreobates lehri,,NA,NA,NA,NA,NA,,Endangered (EN),PE,Oreobates_lehri,1,1,1inf,39.9,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Oreobates,,madidi,"(Padial, Gonzales-Álvarez & De la Riva, 2005)",2005,,Oreobates madidi,,NA,NA,NA,NA,NA,,Least Concern (LC),BO,Oreobates_madidi,1,1,1inf,33,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2436.39,__,Y
Anura,Strabomantidae,,Oreobates,,pereger,"(Lynch, 1975)",NA,,Oreobates pereger,Phrynopus_pereger,_Eleutherodactylus_pereger,NA,NA,NA,NA,"Phrynopus pereger, Eleutherodactylus pereger",Endangered (EN),PE,Oreobates_pereger,1,1,1inf,0,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Strabomantidae,,Oreobates,,quixensis,"Jiménez de la Espada, 1872",NA,,Oreobates quixensis,Eleutherodactylus_verrucosus,_Leptodactylus_tuberculosus,_Eupsophus_quixensis,NA,NA,NA,"Eleutherodactylus verrucosus, Leptodactylus tuberculosus, Eupsophus quixensis",Least Concern (LC),"BO,BR,CO,EC,PE",Oreobates_quixensis,1,1,1,63,terrestrial,IUCN 2014,256.3793103,72,447,-2.046055517,-12.46667,0.55,250.4482759,239,262,995,D__N,Y
Anura,Strabomantidae,,Oreobates,,sanctaecrucis,"(Harvey & Keck, 1995)",NA,,Oreobates sanctaecrucis,Ischnocnema_sanctaecrucis,NA,NA,NA,NA,NA,Ischnocnema sanctaecrucis,Least Concern (LC),BO,Oreobates_sanctaecrucis,1,1,1inf,48.1,semi.arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,__,Y
Anura,Strabomantidae,,Oreobates,,sanderi,"(Padial, Reichle & De la Riva, 2005)",2005,,Oreobates sanderi,,NA,NA,NA,NA,NA,,Least Concern (LC),BO,Oreobates_sanderi,1,1,1inf,38,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D__,Y
Anura,Strabomantidae,,Oreobates,,saxatilis,"(Duellman, 1990)",NA,,Oreobates saxatilis,Ischnocnema_saxatilis,NA,NA,NA,NA,NA,Ischnocnema saxatilis,Least Concern (LC),PE,Oreobates_saxatilis,1,1,1inf,50,terrestrial,IUCN 2014,467,255,590,-6.523638333,-6.71682,-6.41667,246.8333333,232,257,NA,__,Y
Anura,Strabomantidae,,Phrynopus,,juninensis,"(Shreve, 1938)",NA,,Phrynopus juninensis,Syrrhophus_juninensis,_Syrrhopus_juninensis,NA,NA,NA,NA,"Syrrhophus juninensis, Syrrhopus juninensis",Critically Endangered (CR),PE,Phrynopus_juninensis,0,0,0,0,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,N
Anura,Strabomantidae,,Phrynopus,,montium,"(Shreve, 1938)",NA,,Phrynopus montium,Syrrhophus_montium,_Syrrhopus_montium,_Niceforonia_montia,NA,NA,NA,"Syrrhophus montium, Syrrhopus montium, Niceforonia montia",Endangered (EN),PE,Phrynopus_montium,0inf,0inf,0,NA,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,N
Anura,Strabomantidae,,Pristimantis,,acatallelus,"(Lynch & Ruiz-Carranza, 1983)",NA,,Pristimantis acatallelus,Eleutherodactylus_acatallelus,NA,NA,NA,NA,NA,Eleutherodactylus acatallelus,Least Concern (LC),CO,Pristimantis_acatallelus,0,1,1inf,0,arboreal,IUCN 2014,1872.1875,1372,2686,5.476500625,2.6381,6.79872,183.25,142,219,NA,__,Y
Anura,Strabomantidae,,Pristimantis,,acerus,"(Lynch & Duellman, 1980)",NA,,Pristimantis acerus,Eleutherodactylus_acerus,NA,NA,NA,NA,NA,Eleutherodactylus acerus,Endangered (EN),EC,Pristimantis_acerus,1,1,1inf,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D__N,Y
Anura,Strabomantidae,,Pristimantis,,achatinus,"(Boulenger, 1898)",NA,,Pristimantis achatinus,Eleutherodactylus_achatinus,_Eleutherodactylus_brederi,_Eleutherodactylus_pagmae,NA,NA,NA,"Eleutherodactylus achatinus, Eleutherodactylus brederi, Eleutherodactylus pagmae",Least Concern (LC),"EC,CO,PA",Pristimantis_achatinus,1,1,1,46.1,semi.arboreal,IUCN 2014,805.1290323,15,2427,0.022199677,-3.66417,7.01667,216.8709677,118,266,3100,__N,Y
Anura,Strabomantidae,,Pristimantis,,actites,"(Lynch, 1979)",NA,,Pristimantis actites,Eleutherodactylus_actites,NA,NA,NA,NA,NA,Eleutherodactylus actites,Vulnerable (VU),EC,Pristimantis_actites,1,1,1inf,64.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D__,Y
Anura,Strabomantidae,,Pristimantis,,acuminatus,"(Shreve, 1935)",NA,,Pristimantis acuminatus,Eleutherodactylus_acuminatus,NA,NA,NA,NA,NA,Eleutherodactylus acuminatus,Least Concern (LC),"EC,PE",Pristimantis_acuminatus,0,1,1inf,34,arboreal,IUCN 2014,352.3333333,131,1197,-0.705013333,-3.38333,0.0847,243.9333333,199,256,NA,_C_,Y
Anura,Strabomantidae,,Pristimantis,,altae,"(Dunn, 1942)",NA,,Pristimantis altae,Eleutherodactylus_altae,NA,NA,NA,NA,NA,Eleutherodactylus altae,Least Concern (LC),"CR,PA",Pristimantis_altae,1,1,1inf,27,semi.arboreal,IUCN 2014,773,284,1194,10.1389,9.85,10.3667,228.6666667,206,248,NA,__N,Y
Anura,Strabomantidae,,Pristimantis,,altamazonicus,"(Barbour & Dunn, 1921)",NA,,Pristimantis altamazonicus,Eleutherodactylus_altamazonicus,_Eleutherodactylus_brevicrus,NA,NA,NA,NA,"Eleutherodactylus altamazonicus, Eleutherodactylus brevicrus",Least Concern (LC),"BO,BR,CO,EC,PE",Pristimantis_altamazonicus,0,1,1,34,semi.arboreal,IUCN 2014; Duellman 2005,548.5416667,235,1197,-1.091593333,-2.56667,0.0847,234.1666667,199,255,NA,D__N,Y
